식당(ID),식당명,지점명,지역명,네이버평점
148230,뭉치식당,강화점,강화군,4.54
148242,바베큐캠프,,강화군,4.55
148245,밥사랑식당,,강화군,4.5
148248,호남식당,,강화군,4.46
148252,전북식당,,강화군,4.37
148262,바다횟집,,강화군,4.33
148267,강남풍천장어,,강화군,4.45
148271,은행나무,,강화군,4.4
148274,참장어,,강화군,4.59
148277,마니산카페,,강화군,4.31
148279,고향바지락칼국수,,강화군,4.48
148282,황토추어탕,,강화군,4.36
148286,장골식당,,강화군,4.42
148289,바다내음,,강화군,3.95
148294,개성손만두요리전문점,강화점,강화군,4.39
148299,환호식당민박,,강화군,
148303,중앙통닭,,강화군,5
148312,뚱가네,,강화군,4.71
148315,김밥천하,관청점,강화군,4.06
148321,서해안회타운,,강화군,4.44
148324,엄마밥상,,강화군,
148364,해운정,,강화군,4.24
148376,밀알농원,,강화군,4
148380,진미추어탕,,강화군,4.67
148385,숯불장어나라,,강화군,4.01
148390,참붕어매운탕,,강화군,4.01
148394,빨강떡볶이 바이 신군컴퍼니,강화군점,강화군,4.09
148399,남문철판오리구이,,강화군,4.36
148413,시장피자,강화점,강화군,4.36
148417,해나루횟집,,강화군,4.5
148425,소담마을,,강화군,
148427,서해촌,,강화군,3.99
148466,뉴욕뉴욕,,강화군,4.41
148484,구미순대국,,강화군,4.46
148489,진남한식고기부페,,강화군,4.42
148494,들국화가든,,강화군,
148498,강화2005옥수수찐빵,,강화군,4.37
148505,남양호,,강화군,4.42
148530,태경호,,강화군,4.33
148535,대성호,,강화군,4.47
148542,해광호,,강화군,3.5
148544,수남호,,강화군,4.58
148546,수원호,,강화군,4.31
148549,만흥호,,강화군,4.08
148554,영순호횟집,,강화군,4.43
148556,예산호,,강화군,4.43
148558,일심호,,강화군,4.35
148561,황용호,,강화군,4.52
148563,욕쟁이할머니보리밥,,강화군,4.23
148569,별미정가네묵밥청국장,,강화군,4.47
148573,만원의행복,,강화군,4.25
148576,만달이네토종닭,,강화군,
148578,청해양푼이동태탕&찜,,강화군,4.33
148583,닭봉씨옛날통닭,강화점,강화군,
148586,해돋이감자탕,,강화군,4.44
148588,나룻터꽃게집,,강화군,4.45
148590,광성보한식 샤브샤브,,강화군,4.49
148592,두꺼비와곱창,,강화군,4.55
148594,할매떡볶이,,강화군,4.75
148596,나랑삼겹살먹을래,,강화군,4.33
148600,프랑스백반,,강화군,
148613,뚜레쥬르,강화점,강화군,4.35
148616,발리호프,,강화군,
148618,할매해물칼국수,,강화군,4.23
148620,강화도령회집,,강화군,4.09
148621,우리식당,,강화군,
148623,다래마을손두부칼국수,,강화군,4.44
148629,동막왕새우튀김,,강화군,4.21
148632,신안호,,강화군,
148636,마린호,,강화군,4.24
148640,장성호,,강화군,4.55
148643,내리호,,강화군,4.75
148646,우리마을,,강화군,4
148653,두리십리,,강화군,4.35
148655,순창식당,,강화군,
148663,범호고향밥상,,강화군,4.35
148685,대박해물찜탕,,강화군,4.31
148687,삼호횟집,,강화군,4.04
148691,황토숯불장어,,강화군,4.67
148703,강화 닭과칼국수,,강화군,
148705,마니호칼국수,,강화군,4.64
148707,연갈비찜,,강화군,4.22
148713,강화어죽,,강화군,
148717,며느리나물보리밥,,강화군,4.2
148728,찬우물한우마을,,강화군,4.58
148743,화사랑생갈비,,강화군,4.16
148753,장흥숯불장어,,강화군,
148759,와글와글,,강화군,4.34
148761,산마루묵밥,,강화군,4.24
148764,화개식당,,강화군,4.45
148769,연성호,,강화군,4.16
148771,대영호,,강화군,4.35
148775,창덕호횟집,,강화군,4.47
148779,수복호,,강화군,4.21
148784,99종운호,,강화군,3.5
148789,팬차이나,,강화군,4.45
148793,진보정,,강화군,3.73
148797,내가소머리국밥,,강화군,4.07
148801,어울림,,강화군,4.14
148805,주연통삼겹,,강화군,4.56
148819,여우비,강화본점,강화군,4.65
148824,마니산고등어,,강화군,4.27
148829,덕성칼국수,,강화군,4.08
148832,일오삼간장게장,,강화군,4.88
148842,솔마루,,강화군,4.3
148849,담소한상,,강화군,4.4
148852,비비랑,,강화군,4.75
148856,초지대교숯불장어구이,,강화군,4.54
148859,교동극장,,강화군,
148863,세광참숯막창,,강화군,4.64
148866,아송물회,,강화군,4.52
148869,왕언니네,,강화군,4.03
148880,장족발,,강화군,4.51
148882,산애들애,,강화군,4.08
148883,명태어장,임학점,계양구,4.41
148886,무한낙지,,계양구,4.37
148892,팡팡샌드,,계양구,4.53
148899,옥림식당,,강화군,4.56
148902,청하식당,,강화군,4.28
148906,행복한밥상,,강화군,4.4
148910,쩡이네,,강화군,4.34
148915,철이네집,,강화군,4.36
148927,고려베이커리,,계양구,4.41
148931,뉴욕베이커리,,계양구,4.43
148939,밴댕이 가득한 집,,강화군,4.52
148940,중식예찬,,계양구,4.56
148944,강화포구,,계양구,4.38
148945,소나무식당,,강화군,4.4
148949,명인 김밥 천국,작전점,계양구,4.47
148950,만남식당,,강화군,4.4
148952,풍물식당,,강화군,4.26
148953,훔친뒷고기,경인교대점,계양구,3.72
148956,유진갈비,,계양구,4.39
148960,한정식 숲다담,,계양구,4.05
148966,옛날포장마차,작전점,계양구,4.5
148970,소림사,,계양구,4.39
148979,신선식당,,강화군,4.48
148983,세자매식당,,강화군,4.29
148986,성광식당,,강화군,4.45
148990,다복식당,,강화군,4.43
148993,하점식당,,강화군,
148994,궁궐식당,,강화군,4.35
148996,옛날집,,강화군,4.22
148999,청주식당,,강화군,4.52
149005,섬진강식당,,계양구,4.25
149008,고기 가마니,,계양구,4.26
149012,놀부만두,,계양구,4.29
149018,샘솟는집,,강화군,4.38
149022,온누리식당,,강화군,4.69
149026,제일식당,,강화군,4.31
149030,대박집,,강화군,4.5
149032,뉴북경,,계양구,4.29
149035,서울식당,,강화군,4.15
149038,소문난집,,강화군,4.36
149040,힛트호프,,계양구,5
149043,장원식당,,강화군,4.36
149045,맛자랑순대국,,계양구,4.25
149048,시장식당,,강화군,3.94
149049,갑숙이네,,계양구,4.72
149052,멕시칸치킨,계산2분점,계양구,4.2
149055,또와식당,,강화군,4.26
149059,요셉이네집,,강화군,4.45
149066,고모네곱창,계산점,계양구,4.64
149072,왕창잘되는집,,강화군,4.31
149075,이서방양념치킨,,계양구,4.39
149078,여고졸업반,,계양구,
149080,대왕족발,,계양구,
149083,대박아구찜감자탕,,계양구,4.34
149095,배나무집,,강화군,
149100,만사성,,강화군,4.49
149104,담양 고기국수,계산점,계양구,4.38
149105,이대감황토펜션식당,,강화군,
149110,만복정,,강화군,4.39
149111,더담한식뷔페,,계양구,3
149115,구이구이,,계양구,4.36
149119,굽네치킨 작전2동점,작전2동점,계양구,4.42
149122,남산오리숯불구이,,강화군,4
149123,대박 하나식당,,계양구,4.92
149128,돌판삼겹살과부대찌개,,강화군,4.35
149132,계산분식,,계양구,4.64
149133,미성식당 나4,,강화군,
149137,양문각,,계양구,4.45
149141,우리식당,,강화군,4.14
149142,춘천닭갈비,,계양구,4.45
149145,희래성,,계양구,3.89
149149,계양산소머리곰탕,,계양구,4.34
149150,강화닭공판장,,강화군,4.44
149153,마니산 묵밥 청국장,,강화군,
149156,뚱수산 활어회센타,,강화군,
149160,누구나꽃,,강화군,4.51
149164,연미정 회전오리,,강화군,4.6
149168,풀하우스,,강화군,4.37
149172,만리장성,,계양구,4.31
149173,수진네식당,,강화군,4.49
149176,못난이분식,,계양구,4.19
149179,태평수산,,계양구,4.4
149181,옛날이조숯불갈비,,계양구,4.28
149184,맛있는독일,,계양구,4.44
149186,송화삼계탕,,강화군,4.44
149188,달라스,,계양구,4.75
149189,세광부대찌개,,강화군,
149191,탕짜,효성점,계양구,4.39
149192,카페메종,,강화군,4.8
149201,광산식당,,강화군,
149202,달봉비어,작전역점,계양구,4.38
149205,술감장수마을,,강화군,5
149206,춘하추동영양탕,,계양구,3.9
149208,산마을,,계양구,4.43
149209,황가네,,강화군,4.44
149212,마시왕,,계양구,4.8
149216,골목집식당,본점,계양구,4.43
149217,옛날만두집,,강화군,4
149220,호치킨,경인교대역점,계양구,4.51
149222,연닭발,,강화군,4.35
149224,풍천숯불민물장어,,계양구,4.39
149227,대박오리방,본점,강화군,4.35
149231,셀프장어촌,,강화군,4.22
149235,삼순이네 순대국 청국장,,강화군,4.36
149244,제주청정생고기,교대본점,계양구,4.48
149249,최대포청정제주도삼겹살,,계양구,4.46
149253,실내시장마차,,계양구,
149256,창리의정부부대찌개,,강화군,4.52
149259,신선수제돈까스,입학역점,계양구,4.7
149261,피자풋치킨,,강화군,4.61
149265,마포수제순대,,계양구,4.43
149266,교동식당,,강화군,4.69
149270,토부리병천순대,병방점,계양구,4.15
149271,가마솥식당,,강화군,4.41
149276,멕시칸 치킨,동막점,강화군,4.4
149279,장기리추어탕,,계양구,4.46
149281,초록밥상,,강화군,
149283,여주집,,계양구,3.67
149285,수광호,,강화군,4.4
149288,천안문,,계양구,4.37
149289,신진호,,강화군,
149294,김밥천국,작전점,계양구,4.25
149295,아산호,,강화군,4.08
149300,해일호,,강화군,
149305,유일8호,,강화군,4.28
149309,인창호,,강화군,
149314,토부리병천순대,계산시장점,계양구,4.23
149315,군산호,,강화군,4
149320,제주까망돼지,계산역점,계양구,
149321,광복호,,강화군,3.83
149326,명가네갈비,,계양구,4.1
149327,연백호,,강화군,4.03
149332,국민포차,,계양구,4.38
149337,석궁,,계양구,4.42
149341,융진호,,강화군,4
149348,남양호,,강화군,4.7
149371,유진호 횟집,,강화군,4.86
149375,청강호,,강화군,4.54
149377,순돌이네연탄집,본점,계양구,4.6
149380,95 경수호,,강화군,4.4
149384,금영정육점 농장식당,,강화군,4.48
149394,금강호,,강화군,4.52
149399,다모아호,,강화군,4.49
149403,군산할매집아구찜해물탕,,계양구,4.55
149405,황산호,,강화군,5
149408,털보네국수와전,,계양구,4.47
149411,신흥호,,강화군,4.64
149414,옛고을,,계양구,4.11
149416,초지호,,강화군,4.53
149421,성진호,,강화군,4.57
149424,행복지짐이,,계양구,4.5
149425,수복호,,강화군,4.39
149429,어진네감자탕,,계양구,4.1
149430,신성호,,강화군,5
149433,옛맛 시골 아주매 순대,,계양구,4.36
149434,부영호횟집,,강화군,4.03
149437,장가네화평동세수대야냉면,,계양구,4.33
149441,병방실내포장마차식당,,계양구,
149443,덕성호횟집,,강화군,4.29
149444,진미돼지국밥,,계양구,4.8
149448,조가네감자탕,,계양구,4.26
149451,승리호,,강화군,3.6
149452,롯데리아,계산점,계양구,4.35
149456,현광호,,강화군,3.93
149460,성복호,,강화군,4.37
149461,한상민과자점,,계양구,4.44
149464,영광호14호,,강화군,4.27
149468,참 맛있는 분식,,강화군,4.3
149470,다랑채,,강화군,4.59
149483,흥부네왕족발 돈까스,,계양구,4.33
149486,동춘원,,계양구,4.44
149490,자담치킨,작전점,계양구,4.44
149494,중화원,,계양구,4.37
149498,제일식당,,계양구,4.92
149502,춘천닭갈비,,계양구,4.43
149508,명품김밥만두,,강화군,4.23
149511,해당화,,계양구,4.39
149516,임진강민물매운탕,,계양구,4.5
149518,나들식당,,강화군,4.11
149520,최진사양념치킨,작전점,계양구,4.21
149522,네네치킨,강화점,강화군,4.47
149523,으뜸맛집,,계양구,4
149525,마산아구해물탕,,계양구,4.26
149528,이모네,,계양구,4.42
149530,미도방만두,,계양구,4.17
149531,부광꽃게전문점,,강화군,4.49
149534,프레시아커피,,강화군,
149539,황제가든,,강화군,4.2
149542,진배기고깃간&정원닭발,,계양구,4.42
149543,송계정,,강화군,4.65
149548,남창식당,,강화군,4.35
149552,염박사 정육식당 & 갈비탕,,계양구,4.1
149554,임꺽정,,계양구,4.11
149555,먹골촌,,강화군,4.69
149557,남해볼테기탕찜,,계양구,4.32
149558,육번출구백세장어,,계양구,4.05
149561,싱싱회천국,,계양구,4.31
149565,뚱보집,경인교대점,계양구,4.7
149570,청정그우렁린쌈밥,,계양구,4.41
149571,점심식당,,강화군,4.2
149574,있잖아요아빠,서운점,계양구,3.5
149576,좋은만남해물칼국수,,강화군,
149579,산마루식당,,계양구,4.35
149580,강남족발,,강화군,4.68
149584,우림한방삼계탕,,계양구,4.46
149591,진양평해장국,,강화군,4.48
149595,40시간,,강화군,
149608,대성매운탕,,계양구,4.44
149611,계산칼국수,,계양구,4.15
149619,푸른농원,,계양구,4.71
149620,피자에땅,강화점,강화군,4.4
149631,연백집,,계양구,4.09
149635,홍보석,,계양구,4.36
149638,진부령황지덕장,,계양구,4.38
149642,파리바게뜨,계산점,계양구,4.48
149644,바그다드커피,,강화군,4.6
149647,마시왕,계산7점,계양구,4.25
149650,태화루,,계양구,4.35
149654,모아호프,,계양구,
149656,흥부가한우돌곱창,효성본점,계양구,4.5
149660,대복갈비,,계양구,4.56
149664,무릉도원,,계양구,4.12
149667,가평팥칼국수,,계양구,4.37
149672,달빛포차,낭만포차 2호점,계양구,
149676,민영한식분식,,계양구,
149681,명태어장,작전점,계양구,4.37
149699,내리해물,,강화군,3.99
149707,목포낙지아구찜탕,계산점,계양구,4.44
149708,강화신토오리,,강화군,4.42
149710,계동회관,,계양구,4.35
149711,행복한시골밥상,,강화군,4.3
149716,플젠,강화점,강화군,4
149720,공주네 자연산 추어탕,,강화군,4.3
149724,개성손만두,계산점,계양구,
149728,신길가든,,강화군,4.4
149729,족발품은보따리,,계양구,
149733,동검수산,,강화군,4.77
149736,본죽,강화점,강화군,4.41
149745,야간비행,,계양구,4
149749,후크닥치킨,오르다 계산점,계양구,
149752,두메산골황소곱창,,계양구,4.51
149758,매화산아래닭발껍데기,,계양구,4.63
149761,외가집 빈대떡,,계양구,4.19
149764,카페 115,,계양구,
149767,약수터집,,계양구,4.67
149769,대추나무집,,계양구,4.24
149772,계양농원,,계양구,4.2
149776,뒷고기&숯불 꼼장어,,계양구,
149781,호가돈,,강화군,4.04
149783,한가라지카페,,강화군,4.49
149784,가마솥옛날순대국,,계양구,4.53
149786,현대식당,,계양구,4.32
149788,호치킨,인천효성점,계양구,4.4
149794,대성기사식당,,계양구,4.5
149796,용궁 중국성,,계양구,4.27
149797,봄날김밥,,강화군,4.27
149800,주막골,,계양구,4.08
149801,플러스베이커리,,강화군,4.3
149805,59쌀피자,작전점,계양구,4.38
149806,학생분식,,강화군,4.35
149809,장충동뚱뚱이할머니족발보쌈,,계양구,4
149810,마니산짜장,,강화군,4.4
149814,고려왕족발,,계양구,4.39
149815,서당골,,강화군,4.21
149819,황토방,,계양구,4.32
149821,가정식백반,,강화군,4.3
149824,누리 한식전문,,계양구,4.79
149826,대복호,,강화군,4.06
149828,시티칸꼬치,,계양구,
149830,소망호,,강화군,4.4
149832,참치플러스복탱이 이자카야,,계양구,4.54
149833,오진호,,강화군,4.39
149837,가마솥설렁탕,,계양구,4.24
149838,삼복호,,강화군,4.49
149842,용궁중화요리,,계양구,4.5
149843,순종호,,강화군,4.31
149846,연탄갈비,,계양구,4.35
149849,진복호,,강화군,4.37
149852,보광호,,강화군,4.48
149855,은하호,,강화군,4.38
149860,복음호,,강화군,4.28
